lat,long,pcds,ctry,ru11ind,pcode,urban
51.58288,-3.013115,NP9 3EF,W92000004,C1,NP93EF,1
51.574075,-2.991274,NP20 2LZ,W92000004,C1,NP202LZ,1
51.496271,-3.142283,CF3 7UG,W92000004,C1,CF37UG,1
51.783122,-4.025604,SA18 3LB,W92000004,C1,SA183LB,1
51.462574,-3.459546,CF7 7AX,W92000004,D1,CF77AX,0
51.663732,-2.912262,NP5 1TT,W92000004,E1,NP51TT,0
52.078797,-4.685219,SA43 3YA,W92000004,E2,SA433YA,0
51.82579,-4.174724,SA32 8PF,W92000004,E1,SA328PF,0
51.594727,-2.994611,NPT 5JZ,W92000004,C1,NPT5JZ,1
53.238719,-3.407564,LL17 0BA,W92000004,E1,LL170BA,0
51.523224,-3.189804,CF4 5WF,W92000004,C1,CF45WF,1
51.799756,-3.171692,NP23 4DY,W92000004,C1,NP234DY,1
51.687175,-3.013995,NP4 5TL,W92000004,C1,NP45TL,1
51.603055,-3.773036,SA13 2ET,W92000004,C1,SA132ET,1
51.580731,-2.814553,NP26 3PE,W92000004,D1,NP263PE,0
51.544531,-3.078598,CF3 8UX,W92000004,E1,CF38UX,0
51.695707,-4.148149,SA15 3QA,W92000004,C1,SA153QA,1
53.039867,-2.919784,LL13 9RE,W92000004,F1,LL139RE,0
51.59083,-2.989704,NP19 0AB,W92000004,C1,NP190AB,1
51.975829,-4.099368,SA32 7SS,W92000004,E2,SA327SS,0
51.628117,-4.042409,SA2 7TU,W92000004,C1,SA27TU,1
51.76989,-3.289758,NP2 5DG,W92000004,D1,NP25DG,0
51.460038,-3.444279,CF7 7DN,W92000004,D1,CF77DN,0
53.287272,-3.698857,LL29 9UP,W92000004,C1,LL299UP,1
51.495194,-3.217207,CF5 2ED,W92000004,C1,CF52ED,1
51.530003,-3.186376,CF4 5UY,W92000004,C1,CF45UY,1
51.70673,-2.899277,NP15 1SJ,W92000004,D1,NP151SJ,0
53.072787,-2.992519,LL12 8PJ,W92000004,C1,LL128PJ,1
51.685177,-4.153987,SA15 3AX,W92000004,C1,SA153AX,1
51.60709,-3.020874,NP9 6BS,W92000004,C1,NP96BS,1
51.821701,-3.019567,NP7 5WZ,W92000004,C1,NP75WZ,1
51.943933,-3.436889,LD3 8PB,W92000004,E2,LD38PB,0
51.660019,-3.89408,SA7 9QT,W92000004,C1,SA79QT,1
52.933192,-4.19841,LL52 0PT,W92000004,E2,LL520PT,0
53.198228,-3.042569,CH5 1UW,W92000004,C1,CH51UW,1
51.81837,-4.613569,SA34 0AW,W92000004,D2,SA340AW,0
52.880649,-4.423313,LL53 9AH,W92000004,D2,LL539AH,0
52.514006,-3.317514,SY16 2PL,W92000004,C2,SY162PL,1
51.568446,-3.018565,NPT 3AJ,W92000004,C1,NPT3AJ,1
51.789703,-2.900303,NP5 2YH,W92000004,F1,NP52YH,0
51.780642,-3.754868,SA9 1HS,W92000004,C1,SA91HS,1
51.403363,-3.475775,CF61 1TU,W92000004,C1,CF611TU,1
53.313671,-3.825716,LL30 9DD,W92000004,C1,LL309DD,1
51.66743,-3.903991,SA7 0EU,W92000004,C1,SA70EU,1
51.573228,-3.997923,SA3 4DE,W92000004,C1,SA34DE,1
51.676908,-4.169404,SA15 2YN,W92000004,C1,SA152YN,1
51.772451,-3.992831,SA18 2RG,W92000004,F1,SA182RG,0
53.260561,-3.163613,CH6 6DJ,W92000004,C1,CH66DJ,1
51.67452,-3.992095,SA4 9GS,W92000004,C1,SA49GS,1
51.604573,-3.339131,CF37 4AJ,W92000004,C1,CF374AJ,1
53.299004,-4.518264,LL65 4BS,W92000004,E1,LL654BS,0
51.575024,-3.002305,NP20 2QD,W92000004,C1,NP202QD,1
52.379523,-4.073304,SY23 4UF,W92000004,E2,SY234UF,0
51.753695,-3.290745,NP2 5RL,W92000004,D1,NP25RL,0
53.301628,-4.621759,LL65 2RG,W92000004,C2,LL652RG,1
51.582582,-2.821153,NP6 3HB,W92000004,D1,NP63HB,0
51.783686,-3.202125,NP23 5FA,W92000004,C1,NP235FA,1
52.934415,-4.556815,LL53 6YN,W92000004,E2,LL536YN,0
51.65677,-2.994523,NP4 2RR,W92000004,C1,NP42RR,1
53.391754,-4.453664,LL68 0RY,W92000004,E2,LL680RY,0
51.591485,-2.758188,NP26 4EZ,W92000004,C1,NP264EZ,1
53.062687,-3.201414,LL11 3AS,W92000004,E1,LL113AS,0
53.266474,-3.794884,LL28 5ND,W92000004,D1,LL285ND,0
51.648573,-5.001756,SA71 5HE,W92000004,E1,SA715HE,0
53.013693,-3.056896,LL14 1AW,W92000004,C1,LL141AW,1
51.513981,-3.170108,CF2 6EH,W92000004,C1,CF26EH,1
51.694061,-4.128912,SA14 8QT,W92000004,C1,SA148QT,1
51.725505,-3.850931,SA8 4JS,W92000004,C1,SA84JS,1
51.999782,-4.980502,SA65 9EQ,W92000004,D2,SA659EQ,0
51.519626,-3.119562,CF30 0EH,W92000004,C1,CF300EH,1
53.32228,-3.481628,LL18 3HU,W92000004,C1,LL183HU,1
51.85085,-4.305571,SA31 3YA,W92000004,C2,SA313YA,1
51.595996,-2.937699,NP19 9FJ,W92000004,C1,NP199FJ,1
51.481895,-3.155,CF24 2BA,W92000004,C1,CF242BA,1
51.508719,-3.585048,CF31 4HY,W92000004,C1,CF314HY,1
51.884541,-3.99226,SA19 6DB,W92000004,D1,SA196DB,0
51.638992,-3.972834,SA5 8JH,W92000004,C1,SA58JH,1
51.661249,-3.012303,NP44 2JA,W92000004,C1,NP442JA,1
51.511414,-3.120801,CF3 3PQ,W92000004,C1,CF33PQ,1
52.537424,-3.335896,SY16 3LP,W92000004,F2,SY163LP,0
52.829988,-4.111516,LL45 2HU,W92000004,E2,LL452HU,0
51.707895,-2.898678,NP5 1SP,W92000004,D1,NP51SP,0
51.58255,-3.225776,CF83 3FS,W92000004,C1,CF833FS,1
51.64287,-4.024456,SA5 4SJ,W92000004,C1,SA54SJ,1
51.424636,-3.270318,CF6 7FN,W92000004,C1,CF67FN,1
53.035381,-2.965323,LL13 0QN,W92000004,C1,LL130QN,1
51.527266,-3.18224,CF14 5NL,W92000004,C1,CF145NL,1
51.711169,-3.231638,NP2 6JB,W92000004,D1,NP26JB,0
51.621056,-2.847848,NP6 3AJ,W92000004,E1,NP63AJ,0
51.719929,-4.240279,SA17 4AB,W92000004,D1,SA174AB,0
51.678486,-4.162348,SA15 1AW,W92000004,C1,SA151AW,1
51.4532,-3.191119,CF11 0AD,W92000004,C1,CF110AD,1
53.259207,-3.977924,LL33 0BU,W92000004,D1,LL330BU,0
51.525147,-3.498983,CF35 5PY,W92000004,D1,CF355PY,0
51.591137,-2.913073,NP18 2DR,W92000004,D1,NP182DR,0
51.619776,-3.939872,SA1 2AD,W92000004,C1,SA12AD,1
53.057385,-3.244105,LL15 2HN,W92000004,F1,LL152HN,0
51.646959,-3.022897,NP44 3JT,W92000004,C1,NP443JT,1
51.570975,-3.419872,CF39 8AY,W92000004,D1,CF398AY,0
53.305582,-3.744459,LL28 4HH,W92000004,C1,LL284HH,1
51.585859,-2.979983,NP9 0EL,W92000004,C1,NP90EL,1
51.598719,-3.052449,NP10 1BQ,W92000004,C1,NP101BQ,1
53.193865,-4.387548,LL62 5AR,W92000004,E2,LL625AR,0
51.799575,-3.211655,NP23 5DU,W92000004,C1,NP235DU,1
51.661654,-3.806916,SA11 9AN,W92000004,C1,SA119AN,1
51.615471,-3.72028,SA13 2SN,W92000004,E1,SA132SN,0
51.705815,-3.05269,NP4 6EL,W92000004,C1,NP46EL,1
51.502014,-3.117372,CF23 6XP,W92000004,C1,CF236XP,1
51.582106,-3.768078,SA13 2BL,W92000004,C1,SA132BL,1
53.369229,-4.367455,LL68 9PU,W92000004,F2,LL689PU,0
53.256894,-3.509844,LL22 9DD,W92000004,F1,LL229DD,0
52.449444,-3.540079,SY18 6EE,W92000004,D2,SY186EE,0
51.640738,-2.672939,NP16 6XS,W92000004,C1,NP166XS,1
51.656663,-3.9771,SA5 5QD,W92000004,C1,SA55QD,1
51.792527,-4.979208,SA62 4YS,W92000004,C1,SA624YS,1
53.289818,-3.68223,LL29 9HW,W92000004,C1,LL299HW,1
51.479748,-3.176431,CF1 4UU,W92000004,C1,CF14UU,1
51.606626,-3.072849,NP1 6JD,W92000004,C1,NP16JD,1
51.442013,-3.181432,CF64 1EH,W92000004,C1,CF641EH,1
51.841438,-4.615573,SA34 0RT,W92000004,F2,SA340RT,0
51.753805,-3.230973,NP22 4BL,W92000004,F1,NP224BL,0
51.623851,-3.450444,CF40 2QQ,W92000004,C1,CF402QQ,1
51.522153,-3.194273,CF14 8DS,W92000004,C1,CF148DS,1
52.759601,-3.097101,SY22 6PL,W92000004,E2,SY226PL,0
51.664137,-3.510189,CF42 6TB,W92000004,C1,CF426TB,1
51.945536,-3.388723,LD3 7ER,W92000004,D1,LD37ER,0
53.124582,-3.185042,CH7 4DD,W92000004,F1,CH74DD,0
51.578052,-4.04673,SA3 3HL,W92000004,D1,SA33HL,0
51.463262,-3.610868,CF32 0SN,W92000004,F1,CF320SN,0
51.505861,-3.156471,CF23 9HW,W92000004,C1,CF239HW,1
51.465745,-3.193634,CF11 8ZQ,W92000004,C1,CF118ZQ,1
52.533958,-3.318659,SY16 3LY,W92000004,C2,SY163LY,1
51.882488,-3.993535,SA19 6AA,W92000004,D1,SA196AA,0
51.417571,-3.265161,CF6 7DU,W92000004,C1,CF67DU,1
51.407449,-3.287986,CF62 7PZ,W92000004,C1,CF627PZ,1
51.673928,-4.702994,SA70 8AJ,W92000004,D2,SA708AJ,0
53.048814,-2.995533,LL11 1HR,W92000004,C1,LL111HR,1
51.585139,-2.844668,NP26 3RA,W92000004,F1,NP263RA,0
51.626706,-2.698519,NP16 6HP,W92000004,E1,NP166HP,0
51.405469,-3.290576,CF6 8NB,W92000004,C1,CF68NB,1
51.771828,-3.289321,NP22 5DW,W92000004,D1,NP225DW,0
51.480662,-3.175015,CF1 4UD,W92000004,C1,CF14UD,1
51.774337,-3.247678,NP22 3QN,W92000004,C1,NP223QN,1
51.579634,-2.990102,NP20 2PE,W92000004,C1,NP202PE,1
51.940207,-4.203854,SA32 7JQ,W92000004,F2,SA327JQ,0
52.513627,-3.310355,SY16 1DG,W92000004,C2,SY161DG,1
51.505806,-3.580408,CF31 9YA,W92000004,C1,CF319YA,1
51.404056,-3.27258,CF63 1YG,W92000004,C1,CF631YG,1
53.146182,-3.783208,LL26 0NH,W92000004,D2,LL260NH,0
51.712434,-3.446474,CF44 7YD,W92000004,C1,CF447YD,1
51.755317,-3.421345,CF48 1PB,W92000004,C1,CF481PB,1
53.055046,-2.976877,LL12 7EF,W92000004,C1,LL127EF,1
51.438641,-3.174252,CF64 1YL,W92000004,C1,CF641YL,1
52.445749,-3.532431,SY18 6LD,W92000004,D2,SY186LD,0
52.129754,-4.540277,SA43 2EF,W92000004,D2,SA432EF,0
51.61985,-2.969867,NP18 3EZ,W92000004,D1,NP183EZ,0
53.132248,-4.240539,LL55 2NG,W92000004,E1,LL552NG,0
51.494267,-3.191008,CF1 3TA,W92000004,C1,CF13TA,1
51.812098,-4.000349,SA18 2XY,W92000004,D1,SA182XY,0
51.590843,-2.997774,NP10 8ZB,W92000004,C1,NP108ZB,1
51.763587,-3.23363,NP22 4LT,W92000004,C1,NP224LT,1
52.015749,-4.762463,SA41 3UU,W92000004,F2,SA413UU,0
53.239952,-3.853686,LL32 8YL,W92000004,F1,LL328YL,0
51.470646,-3.205894,CF11 8EG,W92000004,C1,CF118EG,1
51.680478,-4.165047,SA15 2SL,W92000004,C1,SA152SL,1
53.146711,-4.131543,LL55 3LW,W92000004,D1,LL553LW,0
51.83544,-4.34672,SA33 5BH,W92000004,E1,SA335BH,0
53.221533,-2.99874,CH5 2LT,W92000004,C1,CH52LT,1
51.901521,-5.1688,SA62 6YP,W92000004,F2,SA626YP,0
53.319082,-3.484354,LL18 9FN,W92000004,C1,LL189FN,1
53.115037,-3.302097,LL15 1EB,W92000004,D1,LL151EB,0
51.59284,-3.068107,NP10 9LL,W92000004,C1,NP109LL,1
51.724742,-4.058375,SA4 1TG,W92000004,E1,SA41TG,0
51.884611,-5.259252,SA62 6NZ,W92000004,D2,SA626NZ,0
51.65677,-2.994523,NP4 2LE,W92000004,C1,NP42LE,1
51.61061,-3.029618,NP9 6DZ,W92000004,C1,NP96DZ,1
52.112811,-3.554998,LD4 4EB,W92000004,F2,LD44EB,0
53.372833,-4.347059,LL68 9RG,W92000004,F2,LL689RG,0
51.653817,-4.001191,SA5 4NP,W92000004,F1,SA54NP,0
51.760377,-3.357632,CF48 3DP,W92000004,C1,CF483DP,1
52.022101,-4.357036,SA44 5AY,W92000004,F2,SA445AY,0
51.545328,-3.182449,CF4 5BD,W92000004,C1,CF45BD,1
52.011458,-4.827195,SA42 0QE,W92000004,F2,SA420QE,0
52.858243,-4.109174,LL46 2YN,W92000004,D2,LL462YN,0
51.647149,-3.81916,SA11 2HF,W92000004,C1,SA112HF,1
51.767033,-3.159222,NP13 3JY,W92000004,C1,NP133JY,1
51.993995,-3.225564,LD3 0DR,W92000004,D2,LD30DR,0
52.301186,-3.508485,LD6 5WJ,W92000004,D2,LD65WJ,0
51.496593,-3.550456,CF31 3RB,W92000004,C1,CF313RB,1
51.550526,-3.58291,CF32 9AQ,W92000004,C1,CF329AQ,1
51.406456,-3.210694,CF6 2TR,W92000004,C1,CF62TR,1
51.754447,-4.292745,SA17 5AG,W92000004,E1,SA175AG,0
51.583466,-2.962655,NP19 0JW,W92000004,C1,NP190JW,1
51.728459,-3.211837,NP2 0SR,W92000004,E1,NP20SR,0
51.660234,-3.802739,SA11 1HE,W92000004,C1,SA111HE,1
52.89001,-4.415332,LL53 5SF,W92000004,D2,LL535SF,0
51.541143,-3.46056,CF72 9QR,W92000004,D1,CF729QR,0
53.380076,-4.453172,LL68 0TP,W92000004,E2,LL680TP,0
52.900064,-3.573185,LL23 7ES,W92000004,F2,LL237ES,0
51.786918,-3.210504,NP3 5TX,W92000004,C1,NP35TX,1
51.467931,-3.189084,CF1 7JB,W92000004,C1,CF17JB,1
51.745732,-3.279742,CF81 9RA,W92000004,D1,CF819RA,0
52.38383,-3.987485,SY23 4EG,W92000004,F2,SY234EG,0
51.516283,-3.209079,CF4 1SW,W92000004,C1,CF41SW,1
51.558512,-3.601422,CF32 0EA,W92000004,E1,CF320EA,0
51.403423,-3.295047,CF62 6LU,W92000004,C1,CF626LU,1
51.941611,-5.053403,SA62 5EW,W92000004,F2,SA625EW,0
51.414344,-3.256688,CF63 2HP,W92000004,C1,CF632HP,1
51.435107,-3.274148,CF5 6BE,W92000004,F1,CF56BE,0
51.585737,-2.994414,NPT 1YD,W92000004,C1,NPT1YD,1
51.593002,-2.985911,NP9 7FA,W92000004,C1,NP97FA,1
51.77559,-3.782387,SA9 2PX,W92000004,C1,SA92PX,1
53.177892,-4.048015,LL57 3TF,W92000004,D1,LL573TF,0
51.711764,-3.810636,SA8 3YD,W92000004,C1,SA83YD,1
53.063055,-3.029945,LL11 6HU,W92000004,C1,LL116HU,1
51.587824,-2.959817,NP9 9AY,W92000004,C1,NP99AY,1
51.550779,-3.338805,CF38 2PZ,W92000004,C1,CF382PZ,1
53.208659,-3.017188,CH5 9AR,W92000004,C1,CH59AR,1
52.026576,-4.414446,SA44 5YH,W92000004,E2,SA445YH,0
51.482929,-3.673706,CF36 5PR,W92000004,C1,CF365PR,1
52.112861,-4.079512,SA48 7DH,W92000004,D2,SA487DH,0
52.93332,-4.067663,LL48 6PY,W92000004,D2,LL486PY,0
51.703934,-3.892035,SA6 5NQ,W92000004,C1,SA65NQ,1
51.47034,-3.195323,CF11 8NB,W92000004,C1,CF118NB,1
51.594631,-3.763973,SA13 2UT,W92000004,C1,SA132UT,1
51.66194,-3.210061,NP2 1QR,W92000004,C1,NP21QR,1
51.595927,-3.348968,CF37 2YN,W92000004,C1,CF372YN,1
51.528662,-3.140211,CF2 7XD,W92000004,C1,CF27XD,1
51.652248,-3.920745,SA6 8RG,W92000004,C1,SA68RG,1
53.310952,-3.821262,LL30 1GG,W92000004,C1,LL301GG,1
51.674417,-4.92634,SA71 4LS,W92000004,D1,SA714LS,0
51.482617,-3.159223,CF2 1JP,W92000004,C1,CF21JP,1
51.411436,-3.257787,CF63 1EZ,W92000004,C1,CF631EZ,1
51.607675,-3.228171,CF83 3LY,W92000004,D1,CF833LY,0
51.71182,-5.023882,SA73 2QL,W92000004,C1,SA732QL,1
51.679742,-3.138217,NP1 5EN,W92000004,C1,NP15EN,1
51.516733,-3.237454,CF14 7JN,W92000004,C1,CF147JN,1
52.658409,-3.147361,SY21 7SP,W92000004,D2,SY217SP,0
51.656724,-3.192575,NP2 2BW,W92000004,C1,NP22BW,1
51.76492,-3.25049,NP2 3PE,W92000004,C1,NP23PE,1
51.95106,-3.393055,LD3 9DN,W92000004,D2,LD39DN,0
52.727456,-4.057684,LL42 1RE,W92000004,D2,LL421RE,0
51.676489,-3.021653,NP4 5ET,W92000004,C1,NP45ET,1
52.239718,-4.266975,SA48 9ZZ,W92000004,D2,SA489ZZ,0
51.61997,-3.181499,NP1 7HS,W92000004,D1,NP17HS,0
51.612383,-3.032546,NPT 6AQ,W92000004,C1,NPT6AQ,1
51.509895,-3.128214,CF3 8LS,W92000004,C1,CF38LS,1
51.778938,-3.210914,NP23 6PS,W92000004,C1,NP236PS,1
51.821701,-3.019567,NP7 9ZA,W92000004,C1,NP79ZA,1
53.291052,-3.666705,LL22 8HY,W92000004,D1,LL228HY,0
51.645566,-3.46786,CF41 7QX,W92000004,C1,CF417QX,1
51.482837,-3.191992,CF11 9BR,W92000004,C1,CF119BR,1
52.547664,-3.234357,SY15 6JP,W92000004,E2,SY156JP,0
51.499029,-3.531334,CF31 3PR,W92000004,C1,CF313PR,1
53.272366,-4.582424,LL65 2SX,W92000004,E2,LL652SX,0
51.673307,-3.805167,SA10 7HY,W92000004,C1,SA107HY,1
51.676764,-2.853227,NP5 1NF,W92000004,F1,NP51NF,0
51.502014,-3.117358,CF23 0EY,W92000004,C1,CF230EY,1
51.389506,-3.266887,CF62 5DF,W92000004,C1,CF625DF,1
52.022649,-3.85927,SA19 8DL,W92000004,F2,SA198DL,0
51.619794,-3.940194,SA1 1DG,W92000004,C1,SA11DG,1
51.849861,-4.344677,SA31 3BR,W92000004,F2,SA313BR,0
51.682834,-4.303026,SA16 0EJ,W92000004,D1,SA160EJ,0
51.492399,-3.147502,CF24 1GG,W92000004,C1,CF241GG,1
52.991471,-3.928161,LL41 3BJ,W92000004,D2,LL413BJ,0
51.936774,-3.393631,LD3 8LU,W92000004,D2,LD38LU,0
51.684696,-4.173248,SA15 4EG,W92000004,C1,SA154EG,1
51.85085,-4.305571,SA33 6YP,W92000004,C2,SA336YP,1
51.483554,-3.223608,CF5 1ZJ,W92000004,C1,CF51ZJ,1
52.968618,-3.171137,LL20 8ER,W92000004,D1,LL208ER,0
53.319082,-3.484354,LL22 8WZ,W92000004,C1,LL228WZ,1
53.196586,-3.002397,CH5 2PF,W92000004,C1,CH52PF,1
51.673302,-3.992838,SA4 1GH,W92000004,C1,SA41GH,1
51.503121,-3.177033,CF2 5PX,W92000004,C1,CF25PX,1
51.522153,-3.194287,CF14 8AT,W92000004,C1,CF148AT,1
51.544459,-3.195434,CF14 9JG,W92000004,C1,CF149JG,1
51.712461,-5.029883,SA73 2HP,W92000004,C1,SA732HP,1
52.764007,-3.276644,SY22 5BZ,W92000004,E2,SY225BZ,0
51.58684,-2.995911,NP20 1UL,W92000004,C1,NP201UL,1
53.29478,-3.579809,LL22 7PU,W92000004,C1,LL227PU,1
51.524023,-3.681944,CF33 6BN,W92000004,C1,CF336BN,1
51.483554,-3.223608,CF5 2US,W92000004,C1,CF52US,1
51.648046,-3.038401,NP44 4NJ,W92000004,C1,NP444NJ,1
51.690018,-3.231976,CF81 8ST,W92000004,C1,CF818ST,1
51.716149,-3.454351,CF44 8BD,W92000004,C1,CF448BD,1
51.58098,-2.986177,NP20 2AH,W92000004,C1,NP202AH,1
53.113587,-3.120436,CH7 4LX,W92000004,E1,CH74LX,0
51.713008,-2.735372,NP16 6QN,W92000004,F1,NP166QN,0
51.727746,-4.818561,SA68 0TQ,W92000004,F1,SA680TQ,0
51.516697,-3.255209,CF4 8BT,W92000004,C1,CF48BT,1
52.295658,-3.922908,SY25 6AJ,W92000004,F2,SY256AJ,0
51.482518,-3.576247,CF35 5BZ,W92000004,E1,CF355BZ,0
51.61804,-3.002342,NP9 6PR,W92000004,C1,NP96PR,1
51.578751,-2.969728,NP9 0HB,W92000004,C1,NP90HB,1
51.770508,-4.640923,SA34 0NU,W92000004,F2,SA340NU,0
51.611852,-3.03665,NP20 7XP,W92000004,C1,NP207XP,1
51.483586,-3.176645,CF10 3AL,W92000004,C1,CF103AL,1
52.97895,-3.07468,LL14 3SY,W92000004,C1,LL143SY,1
51.621297,-3.953387,SA1 6BA,W92000004,C1,SA16BA,1
52.633661,-3.14166,SY21 8ZA,W92000004,F2,SY218ZA,0
51.534728,-3.201811,CF14 5HR,W92000004,C1,CF145HR,1
51.65215,-3.233146,CF82 7LP,W92000004,C1,CF827LP,1
53.109836,-3.297383,LL15 1RE,W92000004,D1,LL151RE,0
51.923328,-3.344556,LD3 7BZ,W92000004,E1,LD37BZ,0
51.653663,-3.808405,SA11 1TF,W92000004,C1,SA111TF,1
51.997471,-4.639402,SA37 0JH,W92000004,E2,SA370JH,0
53.167208,-3.145064,CH7 1DW,W92000004,C1,CH71DW,1
51.498727,-3.166835,CF2 5HB,W92000004,C1,CF25HB,1
53.220724,-3.076441,CH5 4WE,W92000004,C1,CH54WE,1
53.313847,-3.506809,LL18 1UN,W92000004,C1,LL181UN,1
51.665555,-3.819811,SA10 7BW,W92000004,C1,SA107BW,1
51.619609,-3.949977,SA1 5JU,W92000004,C1,SA15JU,1
51.621361,-3.947871,SA1 5YG,W92000004,C1,SA15YG,1
51.510672,-3.539823,CF35 6AB,W92000004,C1,CF356AB,1
52.356197,-4.024646,SY23 4PS,W92000004,E2,SY234PS,0
51.633105,-3.947377,SA1 2DA,W92000004,C1,SA12DA,1
53.221712,-4.138039,LL57 9BL,W92000004,C1,LL579BL,1
53.053489,-2.982541,LL12 7DG,W92000004,C1,LL127DG,1
51.585079,-2.965533,NP9 8JU,W92000004,C1,NP98JU,1
53.035894,-4.273574,LL54 6SA,W92000004,F2,LL546SA,0
53.255594,-4.31157,LL77 7LU,W92000004,D2,LL777LU,0
51.521669,-3.125031,CF3 5LR,W92000004,C1,CF35LR,1
51.915252,-3.320891,LD3 7LX,W92000004,F1,LD37LX,0
51.815781,-4.502809,SA33 4EY,W92000004,E2,SA334EY,0
53.343032,-3.386318,LL19 7LB,W92000004,C1,LL197LB,1
53.144888,-3.0004,CH4 9DX,W92000004,D1,CH49DX,0
51.69302,-3.822287,SA10 7YF,W92000004,F1,SA107YF,0
51.894277,-4.622654,SA34 0TR,W92000004,F2,SA340TR,0
52.900948,-3.921819,LL41 4SF,W92000004,E2,LL414SF,0
51.61902,-3.968851,SA2 0PT,W92000004,C1,SA20PT,1
51.82566,-4.146578,SA32 8PN,W92000004,F1,SA328PN,0
51.59609,-2.938336,NPT 9FN,W92000004,C1,NPT9FN,1
51.517587,-3.170993,CF23 6LE,W92000004,C1,CF236LE,1
51.973228,-5.022265,SA65 9QB,W92000004,F2,SA659QB,0
51.592954,-2.991685,NP9 7AN,W92000004,C1,NP97AN,1
51.577521,-3.171604,CF83 3EG,W92000004,F1,CF833EG,0
51.97815,-4.26705,SA39 9HN,W92000004,F2,SA399HN,0
51.481575,-3.173598,CF1 4WZ,W92000004,C1,CF14WZ,1
51.676891,-4.005478,SA4 1GU,W92000004,C1,SA41GU,1
52.909399,-3.591146,LL23 7ZH,W92000004,D2,LL237ZH,0
53.319082,-3.484354,LL18 9GU,W92000004,C1,LL189GU,1
51.507948,-3.171783,CF23 6AQ,W92000004,C1,CF236AQ,1
51.587414,-3.781608,SA13 1SD,W92000004,C1,SA131SD,1
51.514139,-3.591232,CF31 4PX,W92000004,C1,CF314PX,1
51.682698,-4.160097,SA15 3AF,W92000004,C1,SA153AF,1
51.768715,-3.241132,NP22 3WZ,W92000004,C1,NP223WZ,1
51.609948,-3.580066,CF32 8HP,W92000004,D1,CF328HP,0
51.531278,-3.093018,CF3 2AE,W92000004,C1,CF32AE,1
51.504477,-3.220293,CF4 2HQ,W92000004,C1,CF42HQ,1
51.407539,-3.272303,CF6 6NB,W92000004,C1,CF66NB,1
51.596,-3.348913,CF37 1XN,W92000004,C1,CF371XN,1
52.818239,-4.099712,LL45 2LG,W92000004,E2,LL452LG,0
52.992053,-3.942074,LL41 3YN,W92000004,D2,LL413YN,0
52.746314,-3.887603,LL40 2YQ,W92000004,D2,LL402YQ,0
51.571582,-2.96669,NPT 0PU,W92000004,C1,NPT0PU,1
51.628087,-2.972008,NP18 1GH,W92000004,D1,NP181GH,0
53.292085,-3.694877,LL29 9EH,W92000004,C1,LL299EH,1
51.459825,-3.558523,CF32 0YU,W92000004,E1,CF320YU,0
51.483608,-3.223624,CF5 4XB,W92000004,C1,CF54XB,1
51.485763,-3.203951,CF1 9YP,W92000004,C1,CF19YP,1
51.579172,-2.995642,NP20 2EL,W92000004,C1,NP202EL,1
51.806995,-3.929045,SA18 2YA,W92000004,D1,SA182YA,0
51.769508,-3.153517,NP3 3LE,W92000004,C1,NP33LE,1
52.159041,-4.466718,SA44 6SQ,W92000004,E2,SA446SQ,0
51.705274,-3.043806,NP4 6NW,W92000004,C1,NP46NW,1
51.690838,-2.768137,NP6 6PP,W92000004,F1,NP66PP,0
52.660729,-3.149241,SY21 7YB,W92000004,D2,SY217YB,0
51.674458,-3.9252,SA6 6JS,W92000004,C1,SA66JS,1
51.684008,-4.160369,SA15 3JD,W92000004,C1,SA153JD,1
52.889182,-4.421515,LL53 5SW,W92000004,D2,LL535SW,0
53.044321,-2.98994,LL13 8DJ,W92000004,C1,LL138DJ,1
51.438803,-3.175163,CF6 1YG,W92000004,C1,CF61YG,1
51.64106,-2.674808,NP6 5EG,W92000004,C1,NP65EG,1
52.417886,-4.083644,SY23 2HF,W92000004,C2,SY232HF,1
51.652635,-3.136049,NP11 4SZ,W92000004,C1,NP114SZ,1
51.634264,-3.744457,SA12 9TF,W92000004,E1,SA129TF,0
51.676984,-3.766811,SA11 3PX,W92000004,C1,SA113PX,1
52.641238,-3.716939,SY20 9PP,W92000004,E2,SY209PP,0
51.622259,-3.034215,NP4 3NT,W92000004,C1,NP43NT,1
51.573892,-3.23511,CF8 1DR,W92000004,C1,CF81DR,1
51.585725,-2.995857,NPT 1PW,W92000004,C1,NPT1PW,1
51.572379,-3.221591,CF83 1GA,W92000004,C1,CF831GA,1
51.585968,-3.206627,CF8 3QG,W92000004,C1,CF83QG,1
52.922468,-4.133703,LL49 9UP,W92000004,E2,LL499UP,0
51.600669,-2.967899,NP19 7PZ,W92000004,C1,NP197PZ,1
51.685376,-4.239021,SA16 0SZ,W92000004,D1,SA160SZ,0
51.83967,-4.047777,SA18 3LZ,W92000004,E1,SA183LZ,0
51.888211,-3.988484,SA19 6NG,W92000004,D1,SA196NG,0
51.461758,-3.168109,CF10 5SF,W92000004,C1,CF105SF,1
51.581589,-2.95247,NP9 0LT,W92000004,C1,NP90LT,1
51.672957,-3.147996,NP1 4YP,W92000004,C1,NP14YP,1
51.602318,-2.96753,NP19 7QA,W92000004,C1,NP197QA,1
51.526348,-3.504861,CF35 6YQ,W92000004,D1,CF356YQ,0
51.4969,-3.16967,CF2 3NA,W92000004,C1,CF23NA,1
53.23127,-4.117853,LL57 1DB,W92000004,C1,LL571DB,1
